index,home_fg,home_fga,home_fg_pct,home_fg3,home_fg3a,home_fg3_pct,home_ft,home_fta,home_ft_pct,home_orb,home_drb,home_trb,home_ast,home_stl,home_blk,home_tov,home_pf,home_pts,away_fg,away_fga
home_fg,1.0,0.4408494641128228,0.7728223815687888,0.2981141743923143,0.04239106978409647,0.3573100278168658,-0.20056655700670925,-0.1931028946694182,-0.04529015052929158,0.031352311382303086,0.09057634236675241,0.09337775288934064,0.6458823352624493,0.13010728324191706,0.07033616429718044,-0.11010579624161294,0.04862044026445019,0.8315524491278652,0.22420524568652173,0.2143473082988176
home_fga,0.4408494641128228,1.0,-0.2239779169366821,0.033700779404056275,0.23120706864407134,-0.17858773132500516,-0.21955545636468132,-0.20278968699632194,-0.07913979080776896,0.5208846098588744,0.14189269738603758,0.42155362536337476,0.19184258973969123,0.1233687555372957,0.0455561170751116,-0.27052469909104115,0.07037424138451341,0.27104822129931844,0.22128877914946168,0.21510703001799775
home_fg_pct,0.7728223815687888,-0.2239779169366821,1.0,0.3001037162041449,-0.11619339681056437,0.516655011980976,-0.059922730880185814,-0.06326648241957018,0.006835038325678449,-0.33083861619454685,-0.0007364525612238746,-0.19365120657765636,0.5650935340602614,0.05529709818682303,0.043594651794307375,0.07296206728410409,0.008550339833024336,0.7115768551991396,0.08824478168045718,0.08397760482214124
home_fg3,0.2981141743923143,0.033700779404056275,0.3001037162041449,1.0,0.6998081595081808,0.7012738191662675,-0.12278863650429031,-0.1322513888553178,0.008929350536898086,-0.14319184905055915,0.07010010968751093,-0.02544080327533412,0.44316058743642645,-0.007562046324588974,-0.03620866584452899,0.017847928118265684,-0.00016834405298895268,0.4857371918417431,0.11952561921090339,0.11963144379798986
home_fg3a,0.04239106978409647,0.23120706864407134,-0.11619339681056437,0.6998081595081808,1.0,0.012346656174519287,-0.09355888116135741,-0.09428245378895943,-0.008656021332227702,0.017361453643523005,0.08933830079771161,0.084187955269639,0.2391570641151314,0.031213045851108224,-0.02697047107643641,-0.023375808604656295,0.002227800072338745,0.19556070774394496,0.13064207754586185,0.1300695842334524
home_fg3_pct,0.3573100278168658,-0.17858773132500516,0.516655011980976,0.7012738191662675,0.012346656174519287,1.0,-0.07244110994427773,-0.08796599612830436,0.030977886122529913,-0.21575009614046414,0.010652375519430874,-0.11705744756641237,0.37595454289770586,-0.0355314670090912,-0.02463522270740304,0.045798309417756,-0.0002047021299899719,0.4728664391412346,0.03373297570253621,0.03909461616346323
home_ft,-0.20056655700670925,-0.21955545636468132,-0.059922730880185814,-0.12278863650429031,-0.09355888116135741,-0.07244110994427773,1.0,0.9309892102837132,0.3198016825925617,0.05203255961442105,-0.008998499935921098,0.022901047764993205,-0.16322096522146698,0.012168908975170884,0.023245935703210933,-0.0025264160271988296,0.18785894670845724,0.3020040699839507,0.11626851311107725,0.10297704543623588
home_fta,-0.1931028946694182,-0.20278968699632194,-0.06326648241957018,-0.1322513888553178,-0.09428245378895943,-0.08796599612830436,0.9309892102837132,1.0,-0.026267999731761332,0.09377128760681694,0.0046109190199544675,0.05853678198480539,-0.17269995662801518,0.013453243295579119,0.020598511675164636,-0.001844313426168348,0.2000228963246462,0.2704606922215705,0.1182618616558565,0.1188775670475518
home_ft_pct,-0.04529015052929158,-0.07913979080776896,0.006835038325678449,0.008929350536898086,-0.008656021332227702,0.030977886122529913,0.3198016825925617,-0.026267999731761332,1.0,-0.09733659372499544,-0.024148374314734884,-0.0768128372406743,0.004647272088445345,-0.005082366963817156,0.005803917132775706,-0.0006903431814374956,0.0017869991505536096,0.12678704752793954,-0.0024209001856636465,-0.026839487099725157
home_orb,0.031352311382303086,0.5208846098588744,-0.33083861619454685,-0.14319184905055915,0.017361453643523005,-0.21575009614046414,0.05203255961442105,0.09377128760681694,-0.09733659372499544,1.0,-0.028563405866166458,0.5598111988408467,-0.09310541543969601,0.028829853830798658,0.02255098216222481,0.044818782734560435,0.053640038287651216,0.010515785554244263,0.003528461815013235,-0.043095067196682914
home_drb,0.09057634236675241,0.14189269738603758,-0.0007364525612238746,0.07010010968751093,0.08933830079771161,0.010652375519430874,-0.008998499935921098,0.0046109190199544675,-0.024148374314734884,-0.028563405866166458,1.0,0.8122919855664104,0.09988894925668082,-0.13193268226565097,0.1639767399749561,0.14086425397891142,-0.019125678500014193,0.09273884159336161,-0.3469664403991573,0.4018952697811133
home_trb,0.09337775288934064,0.42155362536337476,-0.19365120657765636,-0.02544080327533412,0.084187955269639,-0.11705744756641237,0.022901047764993205,0.05853678198480539,-0.0768128372406743,0.5598111988408467,0.8122919855664104,1.0,0.028477792932790742,-0.09254480321171954,0.14908815113611132,0.14292187959419192,0.015443984058676427,0.08301248965869987,-0.28556193359293924,0.30800896729351174
home_ast,0.6458823352624493,0.19184258973969123,0.5650935340602614,0.44316058743642645,0.2391570641151314,0.37595454289770586,-0.16322096522146698,-0.17269995662801518,0.004647272088445345,-0.09310541543969601,0.09988894925668082,0.028477792932790742,1.0,0.11165158261473335,0.074768810302498,-0.0003719868824773398,-0.012051147794495473,0.5942008816596672,0.12732334521449326,0.17347345585643908
home_stl,0.13010728324191706,0.1233687555372957,0.05529709818682303,-0.007562046324588974,0.031213045851108224,-0.0355314670090912,0.012168908975170884,0.013453243295579119,-0.005082366963817156,0.028829853830798658,-0.13193268226565097,-0.09254480321171954,0.11165158261473335,1.0,0.036356797753061325,0.11033784129987909,0.02346573788541597,0.11389791242019243,-0.14024054531352712,-0.19664961782416032
home_blk,0.07033616429718044,0.0455561170751116,0.043594651794307375,-0.03620866584452899,-0.02697047107643641,-0.02463522270740304,0.023245935703210933,0.020598511675164636,0.005803917132775706,0.02255098216222481,0.1639767399749561,0.14908815113611132,0.074768810302498,0.036356797753061325,1.0,0.0923547785633862,0.016579093259042752,0.06052563512880129,-0.12585847533925093,0.2572503508866437
home_tov,-0.11010579624161294,-0.27052469909104115,0.07296206728410409,0.017847928118265684,-0.023375808604656295,0.045798309417756,-0.0025264160271988296,-0.001844313426168348,-0.0006903431814374956,0.044818782734560435,0.14086425397891142,0.14292187959419192,-0.0003719868824773398,0.11033784129987909,0.0923547785633862,1.0,0.1889282550372473,-0.08905075317428117,-0.0015026057908289793,0.14921145245934328
home_pf,0.04862044026445019,0.07037424138451341,0.008550339833024336,-0.00016834405298895268,0.002227800072338745,-0.0002047021299899719,0.18785894670845724,0.2000228963246462,0.0017869991505536096,0.053640038287651216,-0.019125678500014193,0.015443984058676427,-0.012051147794495473,0.02346573788541597,0.016579093259042752,0.1889282550372473,1.0,0.1364490091563642,-0.14415019254310035,-0.13863813953837043
home_pts,0.8315524491278652,0.27104822129931844,0.7115768551991396,0.4857371918417431,0.19556070774394496,0.4728664391412346,0.3020040699839507,0.2704606922215705,0.12678704752793954,0.010515785554244263,0.09273884159336161,0.08301248965869987,0.5942008816596672,0.11389791242019243,0.06052563512880129,-0.08905075317428117,0.1364490091563642,1.0,0.2839294832135138,0.26887924144147235
away_fg,0.22420524568652173,0.22128877914946168,0.08824478168045718,0.11952561921090339,0.13064207754586185,0.03373297570253621,0.11626851311107725,0.1182618616558565,-0.0024209001856636465,0.003528461815013235,-0.3469664403991573,-0.28556193359293924,0.12732334521449326,-0.14024054531352712,-0.12585847533925093,-0.0015026057908289793,-0.14415019254310035,0.2839294832135138,1.0,0.43882985114017053
away_fga,0.2143473082988176,0.21510703001799775,0.08397760482214124,0.11963144379798986,0.1300695842334524,0.03909461616346323,0.10297704543623588,0.1188775670475518,-0.026839487099725157,-0.043095067196682914,0.4018952697811133,0.30800896729351174,0.17347345585643908,-0.19664961782416032,0.2572503508866437,0.14921145245934328,-0.13863813953837043,0.26887924144147235,0.43882985114017053,1.0
away_fg_pct,0.09656662094528735,0.09397222525015649,0.037743269201298016,0.045341157443313615,0.05237923240221401,0.007360956026005672,0.05793827595923943,0.04996514004267369,0.015259219939394959,0.032261479397300646,-0.6522708691156011,-0.5218812088511178,0.018793020132318705,-0.019318935119544273,-0.3134735199186667,-0.10295377645655468,-0.05821521957969016,0.12446428541398155,0.787912598504221,-0.20289227011463543
away_fg3,0.08341005974808705,0.08884265617379951,0.02642913760736006,0.02663963975754744,0.0645674009046688,-0.02202291161780674,0.031546441604077435,0.037735751827756576,-0.024747600705439653,-0.034642961844385464,-0.15045838459195318,-0.14493753464123732,0.0023155337462932983,-0.024682871060631464,-0.1338932133569796,-0.07049661474496219,-0.08634437049416353,0.09440310356369475,0.3145607992042264,0.04504474208360544
away_fg3a,0.09149779281250098,0.09692952892012105,0.0318882552593075,0.011407206001102142,0.034559254407035174,-0.012544756376047586,0.03073762044043938,0.03937137642518059,-0.0191150516981825,-0.045402019146049105,0.14242952109743595,0.09157656874844018,0.028462932036586286,-0.0035876710106263893,-0.08180004280531636,0.001562025924027691,-0.06706448748946009,0.09631634401717919,0.07362706980568276,0.2116801565906328
away_fg3_pct,0.02344060516711185,0.03388300100729272,-0.0013993458140853954,0.019307034778406156,0.060911614973896,-0.031057632610728827,0.022357084655602936,0.02057595668118942,-0.008944107418211871,-0.005580195023456486,-0.34918124435718995,-0.29271271573450813,-0.03067109528133805,-0.02466319228906587,-0.12045782167426825,-0.10269294063358689,-0.05954676450702521,0.036882692994732,0.37476154474475165,-0.13769651563851446
